,tickerID
229,005110
230,005160
231,005180
232,005250
233,005290
234,005300
235,005320
236,005360
237,005380
238,005390
239,005420
240,005430
241,005440
242,005490
243,005500
244,005610
245,005670
246,005680
247,005690
248,005710
249,005720
250,005740
251,005750
252,005800
253,005810
254,005820
255,005830
256,005850
257,005860
258,005870
259,005880
260,005930
261,005940
262,005950
263,005960
264,005990
265,006040
266,006050
267,006060
268,006090
269,006110
270,006120
271,006140
272,006200
273,006220
274,006260
275,006280
276,006340
277,006360
278,006370
279,006380
280,006390
281,006400
282,006490
283,006570
284,006620
285,006650
286,006660
287,006730
288,006740
289,006800
290,006840
291,006880
292,006890
293,006910
294,006920
295,006980
296,007070
297,007110
298,007120
299,007160
300,007210
301,007280
302,007310
303,007330
304,007340
305,007370
306,007390
307,007460
308,007530
309,007540
310,007570
311,007590
312,007660
313,007680
314,007690
315,007700
316,007720
317,007770
318,007810
319,007820
320,007860
321,007980
322,008040
323,008060
324,008110
325,008250
326,008260
327,008290
328,008350
329,008370
330,008420
331,008470
332,008490
333,008500
334,008560
335,008600
336,008700
337,008730
338,008770
339,008830
340,008870
341,008930
342,008970
343,009070
344,009140
345,009150
346,009160
347,009180
348,009190
349,009200
350,009240
351,009270
352,009290
353,009300
354,009310
355,009320
356,009410
357,009420
358,009440
359,009450
360,009460
361,009470
362,009520
363,009540
364,009580
365,009620
366,009680
367,009770
368,009780
369,009810
370,009830
371,009900
372,009970
373,010040
374,010050
375,010060
376,010100
377,010120
378,010130
379,010140
380,010170
381,010240
382,010280
383,010400
384,010420
385,010470
386,010600
387,010620
388,010640
389,010660
390,010690
391,010770
392,010780
393,010820
394,010950
395,010960
396,011000
397,011040
398,011070
399,011080
400,011090
401,011150
402,011170
403,011200
404,011210
405,011230
406,011280
407,011320
408,011330
409,011370
410,011390
411,011420
412,011500
413,011560
414,011700
415,011760
416,011780
417,011790
418,011810
419,011930
420,012030
421,012160
422,012170
423,012280
424,012320
425,012330
426,012340
427,012450
428,012510
429,012610
430,012620
431,012630
432,012690
433,012700
434,012750
435,012790
436,012800
437,012860
438,013000
439,013030
440,013120
441,013310
442,013360
443,013520
444,013570
445,013580
446,013700
447,013720
448,013810
449,013870
450,013890
451,013990
452,014130
453,014160
454,014190
455,014200
456,014280
457,014440
458,014470
459,014530
460,014570
461,014580
462,014620
463,014680
464,014710
465,014790
466,014820
467,014830
468,014910
469,014940
470,014970
471,014990
472,015020
473,015230
474,015260
475,015360
476,015590
477,015710
478,015750
479,015760
480,015860
481,015890
482,016090
483,016100
484,016250
485,016360
486,016380
487,016450
488,016580
489,016590
490,016600
491,016610
492,016710
493,016740
494,016790
495,016800
496,016880
497,016920
498,017000
499,017040
500,017180
501,017250
502,017370
503,017390
504,017480
505,017510
506,017550
507,017650
508,017670
509,017800
510,017810
511,017890
512,017900
513,017940
514,017960
515,018000
516,018120
517,018250
518,018260
519,018290
520,018310
521,018470
522,018500
523,018620
524,018670
525,018680
526,018700
527,018880
528,019010
529,019170
530,019180
531,019210
532,019440
533,019490
534,019540
535,019550
536,019570
537,019590
538,019660
539,019680
540,019770
541,019990
542,020000
543,020120
544,020150
545,020180
546,020400
547,020560
548,020710
549,020760
550,021040
551,021050
552,021080
553,021240
554,021320
555,021650
556,021880
557,022100
558,022220
559,023000
560,023150
561,023160
562,023350
563,023410
564,023440
565,023450
566,023460
567,023530
568,023590
569,023600
570,023760
571,023770
572,023790
573,023800
574,023810
575,023900
576,023910
577,023960
578,024060
579,024070
580,024090
581,024110
582,024120
583,024720
584,024740
585,024800
586,024810
587,024840
588,024850
589,024880
590,024890
591,024900
592,024910
593,024940
594,024950
595,025000
596,025320
597,025440
598,025530
599,025540
600,025550
601,025560
602,025620
603,025750
604,025770
605,025820
606,025860
607,025870
608,025880
609,025890
610,025900
611,025950
612,025980
613,026040
614,026150
615,026890
616,026910
617,026940
618,026960
619,027040
620,027050
621,027360
622,027410
623,027580
624,027710
625,027740
626,027830
627,027970
628,028050
629,028080
630,028100
631,028260
632,028300
633,028670
634,029460
635,029480
636,029530
637,029780
638,029960
639,030000
640,030190
641,030200
642,030210
643,030350
644,030520
645,030530
646,030610
647,030720
648,030790
649,030960
650,031310
651,031330
652,031430
653,031440
654,031510
655,031820
656,031860
657,031980
658,032080
659,032190
660,032280
661,032300
662,032350
663,032500
664,032540
665,032560
666,032580
667,032620
668,032640
669,032680
670,032750
671,032800
672,032820
673,032830
674,032850
675,032940
676,032960
677,032980
678,033050
679,033100
680,033130
681,033160
682,033170
683,033180
684,033200
685,033230
686,033240
687,033250
688,033270
689,033290
690,033310
691,033320
692,033500
693,033530
694,033540
695,033560
696,033640
697,033780
698,033830
699,033920
700,034020
701,034120
702,034220
703,034230
704,034300
705,034310
706,034590
707,034730
708,034810
709,034830
710,034940
711,034950
712,035000
713,035080
714,035150
715,035200
716,035250
717,035420
718,035460
719,035510
720,035600
721,035610
722,035620
723,035720
724,035760
725,035810
726,035890
727,035900
728,036000
729,036010
730,036030
731,036090
732,036120
733,036170
734,036180
735,036190
736,036200
737,036420
738,036460
739,036480
740,036530
741,036540
742,036560
743,036570
744,036580
745,036620
746,036630
747,036640
748,036670
749,036690
750,036710
751,036800
752,036810
753,036830
754,036890
755,036930
756,037030
757,037070
758,037230
759,037270
760,037330
761,037350
762,037370
763,037400
764,037440
765,037460
766,037560
767,037710
768,037760
769,037950
770,038010
771,038060
772,038070
773,038110
774,038290
775,038390
776,038460
777,038500
778,038530
779,038540
780,038620
781,038680
782,038870
783,038880
784,038950
785,039010
786,039020
787,039030
788,039130
789,039200
790,039240
791,039290
792,039310
793,039340
794,039420
795,039440
796,039490
797,039560
798,039570
799,039610
800,039740
801,039830
802,039840
803,039860
804,039980
805,040160
806,040300
807,040350
808,040420
809,040610
810,040910
811,041020
812,041140
813,041190
814,041440
815,041460
816,041510
817,041520
818,041590
819,041650
820,041830
821,041910
822,041920
823,041930
824,041960
825,042000
826,042040
827,042110
828,042370
829,042420
830,042500
831,042510
832,042520
833,042600
834,042660
835,042670
836,042700
837,042940
838,043090
839,043100
840,043150
841,043200
842,043220
843,043260
844,043340
845,043360
846,043370
847,043610
848,043650
849,043710
850,043910
851,044060
852,044180
853,044340
854,044380
855,044450
856,044480
857,044780
858,044820
859,044960
860,044990
861,045060
862,045100
863,045300
864,045340
865,045390
866,045510
867,045520
868,045660
869,045970
870,046070
871,046110
872,046120
873,046140
874,046210
875,046310
876,046390
877,046440
878,046890
879,046940
880,047040
881,047050
882,047080
883,047310
884,047400
885,047560
886,047770
887,047810
888,047820
889,047920
890,048410
891,048430
892,048470
893,048530
894,048550
895,048770
896,048830
897,048870
898,048910
899,049070
900,049080
901,049120
902,049180
903,049430
904,049470
905,049480
906,049520
907,049550
908,049630
909,049720
910,049770
911,049800
912,049830
913,049950
914,049960
915,050090
916,050110
917,050120
918,050760
919,050860
920,050890
921,050960
922,051160
923,051360
924,051370
925,051380
926,051390
927,051490
928,051500
929,051600
930,051630
931,051780
932,051900
933,051910
934,051980
935,052020
936,052220
937,052260
938,052300
939,052330
940,052400
941,052420
942,052460
943,052600
944,052670
945,052690
946,052710
947,052790
948,052860
949,052900
950,053030
951,053050
952,053060
953,053080
954,053160
955,053210
956,053260
957,053270
958,053280
959,053290
960,053300
961,053350
962,053450
963,053580
964,053590
965,053610
966,053620
967,053690
968,053700
969,053800
970,053950
971,053980
972,054040
973,054050
974,054090
975,054180
976,054210
977,054300
978,054410
979,054450
980,054540
981,054620
982,054630
983,054670
984,054780
985,054800
986,054920
987,054930
988,054940
989,054950
990,055490
991,055550
992,056080
993,056090
994,056190
995,056360
996,056700
997,057030
998,057050
999,057540
1000,057680
1001,057880
1002,058110
1003,058400
1004,058430
1005,058470
1006,058610
1007,058630
1008,058650
1009,058730
1010,058820
1011,058850
1012,058860
1013,058970
1014,059090
1015,059100
1016,059120
1017,059210
1018,059270
1019,060150
1020,060230
1021,060240
1022,060250
1023,060260
1024,060280
1025,060310
1026,060370
1027,060380
1028,060480
1029,060540
1030,060560
1031,060570
1032,060590
1033,060720
1034,060850
1035,060900
1036,060980
1037,061040
1038,061250
1039,061970
1040,062860
1041,062970
1042,063080
1043,063160
1044,063170
1045,063440
1046,063570
1047,063760
1048,064090
1049,064240
1050,064260
1051,064290
1052,064350
1053,064480
1054,064550
1055,064760
1056,064800
1057,064820
1058,064850
1059,064960
1060,065060
1061,065130
1062,065150
1063,065170
1064,065350
1065,065370
1066,065440
1067,065450
1068,065500
1069,065510
1070,065530
1071,065570
1072,065650
1073,065660
1074,065680
1075,065690
1076,065710
1077,065770
1078,065950
1079,066110
1080,066130
1081,066310
1082,066360
1083,066410
1084,066430
1085,066570
1086,066590
1087,066620
1088,066670
1089,066700
1090,066790
1091,066830
1092,066900
1093,066910
1094,066970
1095,066980
1096,067000
1097,067010
1098,067080
1099,067160
1100,067170
1101,067280
1102,067290
1103,067310
1104,067370
1105,067390
1106,067570
1107,067630
1108,067730
1109,067770
1110,067830
1111,067900
1112,067920
1113,067990
1114,068050
1115,068240
1116,068270
1117,068290
1118,068330
1119,068400
1120,068760
1121,068790
1122,068930
1123,068940
1124,069080
1125,069140
1126,069260
1127,069330
1128,069410
1129,069460
1130,069510
1131,069540
1132,069620
1133,069640
1134,069730
1135,069920
1136,069960
1137,070300
1138,070590
1139,070960
1140,071050
1141,071090
1142,071200
1143,071280
1144,071320
1145,071460
1146,071670
1147,071840
1148,071850
1149,071950
1150,071970
1151,072020
1152,072130
1153,072470
1154,072520
1155,072710
1156,072770
1157,072870
1158,072950
1159,072990
1160,073010
1161,073110
1162,073190
1163,073240
1164,073490
1165,073540
1166,073560
1167,073570
1168,073640
1169,074430
1170,074600
1171,074610
1172,075130
1173,075180
1174,075580
1175,075970
1176,076080
1177,076340
1178,076610
1179,077360
1180,077500
1181,077970
1182,078000
1183,078020
1184,078070
1185,078130
1186,078140
1187,078150
1188,078160
1189,078340
1190,078350
1191,078520
1192,078600
1193,078860
1194,078890
1195,078930
1196,078940
1197,079000
1198,079160
1199,079170
1200,079190
1201,079370
1202,079430
1203,079550
1204,079650
1205,079810
1206,079940
1207,079950
1208,079960
1209,079970
1210,079980
1211,080000
1212,080010
1213,080160
1214,080220
1215,080420
1216,080470
1217,080520
1218,080530
1219,080580
1220,080720
1221,081000
1222,081150
1223,081580
1224,081660
1225,082210
1226,082270
1227,082640
1228,082660
1229,082740
1230,082800
1231,082850
1232,082920
1233,083310
1234,083420
1235,083450
1236,083500
1237,083550
1238,083640
1239,083650
1240,083660
1241,083790
1242,083930
1243,084010
1244,084110
1245,084180
1246,084370
1247,084440
1248,084650
1249,084670
1250,084680
1251,084690
1252,084730
1253,084850
1254,084870
1255,084990
1256,085310
1257,085370
1258,085620
1259,085660
1260,085670
1261,085810
1262,085910
1263,086040
1264,086060
1265,086220
1266,086280
1267,086390
1268,086450
1269,086460
1270,086520
1271,086670
1272,086710
1273,086790
1274,086820
1275,086890
1276,086900
1277,086960
1278,086980
1279,087010
1280,087260
1281,087600
1282,088130
1283,088290
1284,088350
1285,088390
1286,088790
1287,088800
1288,088910
1289,088980
1290,089010
1291,089030
1292,089140
1293,089150
1294,089230
1295,089470
1296,089530
1297,089590
1298,089600
1299,089790
1300,089850
1301,089860
1302,089890
1303,089970
1304,089980
1305,090080
1306,090150
1307,090350
1308,090360
1309,090370
1310,090410
1311,090430
1312,090460
1313,090470
1314,090710
1315,090850
1316,091090
1317,091120
1318,091340
1319,091440
1320,091580
1321,091590
1322,091700
1323,091810
1324,091990
1325,092040
1326,092070
1327,092130
1328,092190
1329,092200
1330,092220
1331,092230
1332,092300
1333,092440
1334,092460
1335,092590
1336,092600
1337,092730
1338,092780
1339,092870
1340,093050
1341,093190
1342,093230
1343,093240
1344,093320
1345,093370
1346,093380
1347,093510
1348,093520
1349,093640
1350,093920
1351,094170
1352,094280
1353,094360
1354,094480
1355,094820
1356,094840
1357,094850
1358,094860
1359,094940
1360,094970
1361,095190
1362,095270
1363,095340
1364,095500
1365,095570
1366,095610
1367,095660
1368,095700
1369,095720
1370,095910
1371,096040
1372,096240
1373,096350
1374,096530
1375,096610
1376,096630
1377,096640
1378,096690
1379,096760
1380,096770
1381,096870
1382,097230
1383,097520
1384,097780
1385,097800
1386,097870
1387,097950
1388,098120
1389,098460
1390,098660
1391,099190
1392,099220
1393,099320
1394,099390
1395,099410
1396,099430
1397,099440
1398,099750
1399,100030
1400,100090
1401,100120
1402,100130
1403,100220
1404,100250
1405,100590
1406,100660
1407,100700
1408,100790
1409,100840
1410,101000
1411,101140
1412,101160
1413,101170
1414,101240
1415,101330
1416,101360
1417,101390
1418,101400
1419,101490
1420,101530
1421,101670
1422,101730
1423,101930
1424,102120
1425,102260
1426,102280
1427,102370
1428,102460
1429,102710
1430,102940
1431,103140
1432,103590
1433,103840
1434,104040
1435,104200
1436,104460
1437,104480
1438,104540
1439,104620
1440,104700
1441,104830
1442,105330
1443,105550
1444,105560
1445,105630
1446,105740
1447,105840
1448,106190
1449,106240
1450,106520
1451,107590
1452,107640
1453,108230
1454,108320
1455,108380
1456,108490
1457,108670
1458,108860
1459,109080
1460,109610
1461,109740
1462,109820
1463,109860
1464,109960
1465,110020
1466,110790
1467,110990
1468,111110
1469,111710
1470,111770
1471,111870
1472,112040
1473,112190
1474,112610
1475,113810
1476,114090
1477,114450
1478,114630
1479,114810
1480,114840
1481,114920
1482,115160
1483,115310
1484,115390
1485,115440
1486,115450
1487,115480
1488,115500
1489,115570
1490,115610
1491,115960
1492,116100
1493,117580
1494,117670
1495,117730
1496,118000
1497,118990
1498,119500
1499,119610
1500,119650
1501,119830
1502,119850
1503,119860
1504,120030
1505,120110
1506,120240
1507,121060
1508,121440
1509,121600
1510,121800
1511,121850
1512,122310
1513,122350
1514,122450
1515,122640
1516,122690
1517,122830
1518,122870
1519,122900
1520,122990
1521,123010
1522,123040
1523,123330
1524,123410
1525,123420
1526,123570
1527,123690
1528,123700
1529,123750
1530,123840
1531,123860
1532,123890
1533,124500
1534,124560
1535,125210
1536,126340
1537,126560
1538,126600
1539,126640
1540,126700
1541,126880
1542,127120
1543,127710
1544,128540
1545,128660
1546,128820
1547,128940
1548,129260
1549,129890
1550,130500
1551,130580
1552,130660
1553,130740
1554,131030
1555,131090
1556,131100
1557,131180
1558,131220
1559,131290
1560,131370
1561,131390
1562,131400
1563,131760
1564,131970
1565,133750
1566,133820
1567,134060
1568,134380
1569,134580
1570,134790
1571,135160
1572,136410
1573,136480
1574,136490
1575,136510
1576,136540
1577,136660
1578,137080
1579,137310
1580,137400
1581,137940
1582,137950
1583,138040
1584,138070
1585,138080
1586,138490
1587,138580
1588,138610
1589,138690
1590,138930
1591,139050
1592,139130
1593,139480
1594,139670
1595,139990
1596,140070
1597,140290
1598,140410
1599,140520
1600,140610
1601,140660
1602,140670
1603,140860
1604,141000
1605,141080
1606,142210
1607,142280
1608,142760
1609,143160
1610,143210
1611,143240
1612,143540
1613,144510
1614,144960
1615,145020
1616,145210
1617,145720
1618,145990
1619,146320
1620,147760
1621,147830
1622,148140
1623,148150
1624,148250
1625,148780
1626,149010
1627,149300
1628,149950
1629,149980
1630,150440
1631,150900
1632,151860
1633,151910
1634,153360
1635,153460
1636,153490
1637,153710
1638,154030
1639,154040
1640,155650
1641,155660
1642,155900
1643,156100
1644,158430
1645,159010
1646,159580
1647,160550
1648,160980
1649,161000
1650,161390
1651,161570
1652,161580
1653,161890
1654,162120
1655,163430
1656,163560
1657,163730
1658,164060
1659,166090
1660,166480
1661,168330
1662,169330
1663,169670
1664,170030
1665,170790
1666,170900
1667,170920
1668,171010
1669,171090
1670,171120
1671,173130
1672,173940
1673,174880
1674,174900
1675,175140
1676,175250
1677,175330
1678,176750
1679,177350
1680,177830
1681,178320
1682,178600
1683,178920
1684,179290
1685,179530
1686,179720
1687,179900
1688,180060
1689,180640
1690,181340
1691,181710
1692,182360
1693,182400
1694,183190
1695,183300
1696,183410
1697,183490
1698,184230
1699,185190
1700,185490
1701,185750
1702,186230
1703,187220
1704,187270
1705,187420
1706,187660
1707,187790
1708,187870
1709,189300
1710,189330
1711,189350
1712,189690
1713,189860
1714,189980
1715,190510
1716,190650
1717,191410
1718,191420
1719,191600
1720,192080
1721,192250
1722,192390
1723,192400
1724,192410
1725,192440
1726,192650
1727,192820
1728,193250
1729,194370
1730,194480
1731,194700
1732,195500
1733,195870
1734,195940
1735,195990
1736,196170
1737,196300
1738,196450
1739,196490
1740,196700
1741,197140
1742,198080
1743,198440
1744,199150
1745,199290
1746,199800
1747,199820
1748,200130
1749,200230
1750,200350
1751,200470
1752,200580
1753,200670
1754,200710
1755,200780
1756,200880
1757,201490
1758,202960
1759,203400
1760,203450
1761,203650
1762,203690
1763,204020
1764,204270
1765,204320
1766,204620
1767,204630
1768,204840
1769,205100
1770,205470
1771,205500
1772,206400
1773,206560
1774,206640
1775,206650
1776,206950
1777,207490
1778,207760
1779,207940
1780,208140
1781,208340
1782,208350
1783,208370
1784,208640
1785,208710
1786,208850
1787,208890
1788,210120
1789,210540
1790,210980
1791,211050
1792,211270
1793,212310
1794,212560
1795,213420
1796,213500
1797,214150
1798,214180
1799,214260
1800,214270
1801,214310
1802,214320
1803,214330
1804,214370
1805,214390
1806,214420
1807,214430
1808,214450
1809,214610
1810,214680
1811,214870
1812,215000
1813,215050
1814,215100
1815,215200
1816,215360
1817,215380
1818,215480
1819,215570
1820,215790
1821,216050
1822,216080
1823,216280
1824,216400
1825,217190
1826,217270
1827,217320
1828,217330
1829,217480
1830,217500
1831,217600
1832,217620
1833,217730
1834,217820
1835,217880
1836,217910
1837,217950
1838,218150
1839,218410
1840,219130
1841,219420
1842,219550
1843,219750
1844,220100
1845,220180
1846,220260
1847,220630
1848,221800
1849,221840
1850,221980
1851,222040
1852,222080
1853,222110
1854,222160
1855,222420
1856,222670
1857,222800
1858,222810
1859,222980
1860,223220
1861,223250
1862,224020
1863,224060
1864,224110
1865,224760
1866,224810
1867,225190
1868,225220
1869,225430
1870,225530
1871,225570
1872,225590
1873,226320
1874,226330
1875,226340
1876,226360
1877,226400
1878,226440
1879,226950
1880,227100
1881,227420
1882,227610
1883,227840
1884,227950
1885,228340
1886,228670
1887,228760
1888,228850
1889,229000
1890,229500
1891,229640
1892,230240
1893,230360
1894,230980
1895,232140
1896,232530
1897,232680
1898,232830
1899,233250
1900,233990
1901,234080
1902,234100
1903,234300
1904,234340
1905,234690
1906,234920
1907,235980
1908,236030
1909,236200
1910,236340
1911,236810
1912,237690
1913,237750
1914,237820
1915,237880
1916,238090
1917,238120
1918,238170
1919,238200
1920,238490
1921,238500
1922,239340
1923,239610
1924,239890
1925,240810
1926,241520
1927,241560
1928,241590
1929,241690
1930,241710
1931,241770
1932,241790
1933,241820
1934,241840
1935,242040
1936,242350
1937,243070
1938,243840
1939,243870
1940,244460
1941,244880
1942,244920
1943,245450
1944,245620
1945,246250
1946,246690
1947,246710
1948,246720
1949,246960
1950,247540
1951,247660
1952,248020
1953,248070
1954,248170
1955,249420
1956,250000
1957,250030
1958,250060
1959,250930
1960,251120
1961,251270
1962,251280
1963,251370
1964,251630
1965,251970
1966,252500
1967,252990
1968,253450
1969,253590
1970,253610
1971,253840
1972,254120
1973,254160
1974,255220
1975,255440
1976,256150
1977,256630
1978,256840
1979,256940
1980,257720
1981,257990
1982,258050
1983,258250
1984,258540
1985,258610
1986,258790
1987,258830
1988,259630
1989,259960
1990,260660
1991,260870
1992,260930
1993,260970
1994,261200
1995,261780
1996,262260
1997,262840
1998,263020
1999,263050
2000,263600
2001,263690
2002,263700
2003,263720
2004,263750
2005,263770
2006,263800
2007,263810
2008,263860
2009,264450
2010,264660
2011,264850
2012,264900
2013,265520
2014,265560
2015,265740
2016,266170
2017,266470
2018,266870
2019,267060
2020,267250
2021,267260
2022,267270
2023,267290
2024,267320
2025,267790
2026,267810
2027,267850
2028,267980
2029,268280
2030,268600
2031,269620
2032,270210
2033,270520
2034,270660
2035,270870
2036,271560
2037,271850
2038,271940
2039,271980
2040,272110
2041,272210
2042,272290
2043,272450
2044,272550
2045,273060
2046,273640
2047,274090
2048,276040
2049,276240
2050,276730
2051,277070
2052,277410
2053,277810
2054,277880
2055,278280
2056,278650
2057,278990
2058,279060
2059,279600
2060,280360
2061,281310
2062,281740
2063,281820
2064,282330
2065,282690
2066,282880
2067,284620
2068,284740
2069,285130
2070,285490
2071,286000
2072,286750
2073,286940
2074,287410
2075,288330
2076,288490
2077,288620
2078,288980
2079,289010
2080,289080
2081,289220
2082,290090
2083,290120
2084,290270
2085,290380
2086,290510
2087,290520
2088,290550
2089,290650
2090,290660
2091,290670
2092,290690
2093,290720
2094,290740
2095,291230
2096,291650
2097,293480
2098,293490
2099,293580
2100,293780
2101,294090
2102,294140
2103,294570
2104,294630
2105,294870
2106,297090
2107,297570
2108,297890
2109,298000
2110,298020
2111,298040
2112,298050
2113,298060
2114,298380
2115,298540
2116,298690
2117,298870
2118,299030
2119,299170
2120,299480
2121,299660
2122,299670
2123,299900
2124,300080
2125,300120
2126,300720
2127,301300
2128,302430
2129,302440
2130,302550
2131,302920
2132,303030
2133,303360
2134,303530
2135,304100
2136,304840
2137,305090
2138,306040
2139,306200
2140,306620
2141,307180
2142,307280
2143,307750
2144,307870
2145,307930
2146,307950
2147,308080
2148,308100
2149,308170
2150,308700
2151,309930
2152,310200
2153,310870
2154,311060
2155,311320
2156,311390
2157,311690
2158,312610
2159,313760
2160,314130
2161,314930
2162,315640
2163,316140
2164,317120
2165,317240
2166,317330
2167,317400
2168,317530
2169,317690
2170,317770
2171,317830
2172,317850
2173,317860
2174,317870
2175,318000
2176,318010
2177,318020
2178,318410
2179,318660
2180,319400
2181,319660
2182,320000
2183,321260
2184,321550
2185,321820
2186,322000
2187,322180
2188,322190
2189,322310
2190,322510
2191,322780
2192,322970
2193,323230
2194,323280
2195,323350
2196,323410
2197,323990
2198,326030
2199,327260
2200,327610
2201,329020
2202,329180
2203,330350
2204,330730
2205,330860
2206,330990
2207,331380
2208,331520
2209,331660
2210,331920
2211,332290
2212,332370
2213,332570
2214,332710
2215,333050
2216,333430
2217,333620
2218,334970
2219,335810
2220,335870
2221,335890
2222,336040
2223,336060
2224,336260
2225,336370
2226,336570
2227,337450
2228,337840
2229,337930
2230,338220
2231,339770
2232,339950
2233,340350
2234,340360
2235,340440
2236,340570
2237,340930
2238,341160
2239,341310
2240,342550
2241,343090
2242,343510
2243,344050
2244,344820
2245,344860
2246,347000
2247,347140
2248,347700
2249,347740
2250,347770
2251,347860
2252,347890
2253,348030
2254,348150
2255,348210
2256,348350
2257,348370
2258,348840
2259,349720
2260,351320
2261,351330
2262,351340
2263,352480
2264,352700
2265,352770
2266,352820
2267,352910
2268,352940
2269,353060
2270,353070
2271,353190
2272,353200
2273,353490
2274,353590
2275,353810
2276,354200
2277,355150
2278,356860
2279,356890
2280,357230
2281,357550
2282,357580
2283,357780
2284,357880
2285,359090
2286,361390
2287,361570
2288,361610
2289,361670
2290,363250
2291,363260
2292,363280
2293,365270
2294,365590
2295,365900
2296,366030
2297,366330
2298,367000
2299,367340
2300,367360
2301,367460
2302,367480
2303,368770
2304,369370
2305,370090
2306,371950
2307,372290
2308,372800
2309,372910
2310,373200
2311,373220
2312,373340
2313,375500
2314,376180
2315,376190
2316,376290
2317,376300
2318,376930
2319,376980
2320,377030
2321,377220
2322,377300
2323,377330
2324,377400
2325,377450
2326,377480
2327,377630
2328,378850
2329,379390
2330,380320
2331,380440
2332,381970
2333,382480
2334,382800
2335,382840
2336,383220
2337,383310
2338,383800
2339,386580
2340,387310
2341,388050
2342,388220
2343,388720
2344,388790
2345,388800
2346,389030
2347,391060
2348,393210
2349,393360
2350,396300
2351,396770
2352,397500
2353,397880
2354,400560
2355,400840
2356,402340
2357,402420
2358,403360
2359,404950
2360,405350
2361,406760
2362,408920
2363,409570
2364,413630
2365,900070
2366,900110
2367,900120
2368,900140
2369,900250
2370,900260
2371,900270
2372,900280
2373,900290
2374,900300
2375,900310
2376,900340
